NODE OR WAY|QUESTION|ID|KEY|SCORE|VALIDATING|ANSWERS|shape
WAY|Su cosa si trova la strada ciclabile?|151.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1294288.894118519 5592993.511269297, 1294313.607435447 5592938.960761462, 1294364.849349797 5592836.311642644, 1294411.728444987 5592775.261607092, 1294471.061201506 5592694.791239036, 1294503.946324999 5592641.709782999, 1294525.911125755 5592570.734371482, 1294528.214985862 5592516.463529855, 1294531.486121034 5592470.700568018, 1294538.305289127 5592420.404001351, 1294543.756483422 5592368.476562714, 1294549.409700572 5592325.302403445, 1294555.103866967 5592300.080298365, 1294559.797933609 5592281.762731608, 1294563.114892168 5592272.241388874, 1294569.316115905 5592245.410410982, 1294572.971302819 5592230.349152156, 1294576.716989883 5592218.264655621, 1294582.320576428 5592206.495059603, 1294586.956683894 5592192.351085437, 1294591.309002704 5592179.297854814, 1294592.1685056 5592176.279242222, 1294595.231179919 5592172.515900171, 1294597.56735276 5592166.00617012, 1294599.79386209 5592158.142605346, 1294602.737377123 5592148.810076885, 1294606.112013276 5592140.909239335, 1294611.601035828 5592127.466013563, 1294614.294542409 5592120.271527062, 1294617.467997359 5592112.101350754, 1294620.218525972 5592104.629130001, 1294626.981676467 5592093.180653377, 1294628.687729309 5592088.959270609, 1294629.889807174 5592084.798400468, 1294631.877342284 5592081.29071589, 1294639.277892876 5592061.986238365, 1294643.281669542 5592051.940666395, 1294650.267805348 5592041.610630289, 1294650.653022122 5592039.744132402, 1294651.964749991 5592036.937102156, 1294653.196152303 5592033.685738909, 1294658.469622288 5592025.497075859, 1294661.694221862 5592018.914434466, 1294664.557077921 5592014.925876605, 1294666.232137074 5592009.574381375, 1294668.295626622 5592002.626665389, 1294669.82877726 5592000.717369331, 1294671.030825703 5591996.556534906, 1294676.398893466 5591985.335559296, 1294683.970084187 5591973.540911045, 1294687.796053237 5591969.747308614, 1294691.710484952 5591964.775547528, 1294695.454636501 5591958.446430863, 1294698.831101745 5591950.777410024, 1294701.418042809 5591944.033436952, 1294706.260928457 5591938.352838361, 1294708.493804818 5591934.610995189, 1294713.128031019 5591928.258494452, 1294717.005792026 5591922.15128109, 1294721.30000263 5591913.271671168, 1294728.121228546 5591903.631288058, 1294735.180261692 5591895.5667714, 1294742.834832563 5591884.315735128, 1294770.21068314 5591841.083364247, 1294780.250105402 5591826.714626878, 1294792.847916141 5591810.68471, 1294814.714939405 5591786.242614145, 1294822.863535323 5591776.332933116, 1294839.548077013 5591760.848896119, 1294844.040287166 5591757.938556251, 1294847.104342717 5591754.395961966, 1294851.811335183 5591750.303382304, 1294857.320679194 5591743.470046777, 1294862.615429602 5591737.995507658, 1294864.187211706 5591735.41182734, 1294867.739597389 5591733.028617457, 1294870.201277286 5591730.416012729, 1294878.366157518 5591721.184480301, 1294884.852991279 5591714.992526209, 1294912.250972237 5591690.194100191, 1294950.86095697 5591651.937909169, 1294968.902015181 5591635.052417857, 1294996.856466336 5591607.918485899, 1295025.561519032 5591578.32138707, 1295034.681905217 5591569.058793413, 1295049.688995958 5591550.864994469, 1295068.927658172 5591525.785666244, 1295085.639962595 5591503.18864841, 1295101.757373038 5591481.924166044, 1295113.961337981 5591461.736012802, 1295121.90365456 5591445.631502362, 1295127.062390164 5591433.915657883, 1295131.323358737 5591423.856676563, 1295137.396248818 5591406.908175641, 1295145.62545537 5591383.85901117, 1295154.387937855 5591361.658780313, 1295159.251520795 5591348.639487272, 1295166.406824399 5591329.796531884, 1295169.557792909 5591320.954480419, 1295174.576826985 5591298.964454698, 1295176.025244084 5591274.872677932, 1295176.356970991 5591263.358213527, 1295175.21678945 5591249.855756092, 1295172.012977238 5591227.45480531, 1295164.547662114 5591189.567547564, 1295159.794384039 5591170.433729939, 1295153.976489379 5591151.875278469, 1295149.172569369 5591139.170798829, 1295136.421333954 5591110.923447255, 1295116.191198393 5591065.799480377, 1295105.663711778 5591045.446829004, 1295084.776372965 5591009.585783169, 1295081.328636904 5591001.411102001, 1295067.943692208 5590979.065995236, 1295057.948716978 5590961.234056888, 1295049.69181838 5590949.375867276, 1295042.691454783 5590938.116812242, 1295034.846860199 5590928.297607618, 1295024.260019066 5590916.311070671, 1294993.299806461 5590883.845376967, 1294954.678184184 5590846.199946358, 1294945.207357692 5590838.629431667, 1294938.442485476 5590832.272980249, 1294933.093353115 5590826.16842858, 1294922.002302173 5590819.163663288, 1294900.147801822 5590799.460881421, 1294889.804262091 5590789.20983748, 1294883.516677062 5590781.966171604, 1294872.536093415 5590769.523496612, 1294861.665506084 5590760.657809268, 1294841.551365925 5590742.228054993, 1294807.989543636 5590712.081275841, 1294748.174893039 5590659.318105995, 1294734.964072153 5590647.951970981, 1294715.633719029 5590629.259472272, 1294706.063371786 5590618.420563519, 1294696.27748721 5590609.76233614, 1294682.540352169 5590597.927789707, 1294670.028189381 5590585.37487087, 1294655.203195857 5590573.051536792, 1294646.653925001 5590567.613640309, 1294624.878657111 5590550.330084547, 1294599.454224397 5590535.653119158, 1294583.522293289 5590525.826212128, 1294550.886276351 5590508.652427427, 1294520.131636314 5590497.132974433, 1294508.312568933 5590492.082490619, 1294488.223413923 5590484.961263169, 1294451.423531552 5590471.988268728, 1294426.650533149 5590461.642602051, 1294414.990103989 5590456.222754943, 1294399.385599693 5590451.256363696, 1294374.660321619 5590442.558566654, 1294350.908737593 5590432.339574464, 1294335.713545569 5590424.375197421, 1294310.452652682 5590405.874667972, 1294296.20570115 5590394.061849562, 1294273.003030577 5590372.714046706, 1294254.735989354 5590353.699762177, 1294231.073276541 5590324.378567695, 1294194.69052904 5590281.986890512, 1294163.512862171 5590248.755305381, 1294135.95493794 5590220.531420394, 1294127.399856398 5590213.697701023, 1294121.151633955 5590208.328363333, 1294102.591828081 5590196.765627863, 1294071.887916725 5590178.231677607, 1294052.247820203 5590166.069469457, 1294046.868646842 5590163.954369012, 1294034.238720221 5590156.237585759, 1294010.50653004 5590141.80265242, 1293966.978393919 5590119.23755842, 1293946.801354567 5590106.09959805, 1293929.239254152 5590094.261581477, 1293854.238861056 5590043.080227781, 1293827.167727954 5590023.959196738, 1293812.899972664 5590007.700411445, 1293794.309718587 5589990.549987221, 1293746.720800024 5589946.297702721, 1293704.85941969 5589917.041477412, 1293669.886143224 5589892.714654244, 1293649.399282808 5589878.803035703, 1293636.759821853 5589868.885159467, 1293617.199339054 5589849.410484817, 1293603.266009178 5589833.444263154, 1293588.753943611 5589816.575521881, 1293559.688891194 5589781.730580068, 1293531.330431633 5589745.941577139, 1293506.008296374 5589707.285180663, 1293462.506747919 5589623.657133555, 1293455.412218018 5589603.040287353, 1293452.872568287 5589592.608275344, 1293448.355735898 5589560.842397896, 1293446.684393084 5589531.571756404, 1293447.936372909 5589507.733990358, 1293452.408980145 5589475.308119571, 1293458.136751794 5589441.73852278, 1293471.177366758 5589407.005826674, 1293488.076016524 5589378.056323745, 1293508.8588573 5589349.714905066, 1293532.208603241 5589327.010768121, 1293558.991700561 5589302.347647665, 1293585.552165941 5589276.406455228, 1293614.471996659 5589249.644243412, 1293650.517466871 5589221.548218161, 1293689.307866357 5589192.999238319, 1293728.635143264 5589164.057710165, 1293762.088920141 5589141.208421207, 1293779.560399832 5589129.947192745, 1293794.025436223 5589122.467998848)
WAY|La segnaletica è orizzontale, verticale o entrambi?|539.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1294397.696722473 5596634.616476228, 1294397.69748333 5596634.61661796, 1294446.8058653 5596626.137491252, 1294505.069641124 5596616.071617014, 1294534.066461921 5596611.00931722, 1294547.781517206 5596608.75303708, 1294611.930686664 5596597.736600437, 1294618.937047497 5596595.761585653, 1294658.088630746 5596589.03144113, 1294707.928295613 5596580.463766702, 1294787.632461011 5596566.761656261, 1294840.184759222 5596557.591291685, 1294879.154301819 5596550.746019823, 1294899.965666313 5596547.090287741, 1294921.745562727 5596544.129502304, 1294923.362081026 5596543.756730614, 1294954.807396201 5596538.231672428, 1295022.204267631 5596526.389413698, 1295055.167245776 5596520.597322813, 1295067.414383634 5596518.445285044, 1295086.93065007 5596513.869765773)
WAY|Su cosa si trova la strada ciclabile?|539.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1294397.696722473 5596634.616476228, 1294397.69748333 5596634.61661796, 1294446.8058653 5596626.137491252, 1294505.069641124 5596616.071617014, 1294534.066461921 5596611.00931722, 1294547.781517206 5596608.75303708, 1294611.930686664 5596597.736600437, 1294618.937047497 5596595.761585653, 1294658.088630746 5596589.03144113, 1294707.928295613 5596580.463766702, 1294787.632461011 5596566.761656261, 1294840.184759222 5596557.591291685, 1294879.154301819 5596550.746019823, 1294899.965666313 5596547.090287741, 1294921.745562727 5596544.129502304, 1294923.362081026 5596543.756730614, 1294954.807396201 5596538.231672428, 1295022.204267631 5596526.389413698, 1295055.167245776 5596520.597322813, 1295067.414383634 5596518.445285044, 1295086.93065007 5596513.869765773)
WAY|La segnaletica è orizzontale, verticale o entrambi?|1303.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1298479.539765038 5596268.629972378, 1298478.211601862 5596260.477693192, 1298487.533934308 5596246.71719659)
WAY|Su cosa si trova la strada ciclabile?|1303.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1298479.539765038 5596268.629972378, 1298478.211601862 5596260.477693192, 1298487.533934308 5596246.71719659)
WAY|La segnaletica è orizzontale, verticale o entrambi?|515.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1292219.042895521 5603813.908556116, 1292247.995448116 5603807.379314823, 1292348.673595054 5603789.239754233, 1292418.446023078 5603773.981622573, 1292546.614733465 5603746.093135138, 1292588.320899095 5603731.852168558, 1292648.867690867 5603695.10064764, 1292773.92935679 5603658.261609864, 1292831.34413762 5603644.342291684, 1292872.982605941 5603630.555608095, 1292912.33266167 5603615.711751837, 1292945.568006748 5603609.359315457, 1292973.572834533 5603603.929881234, 1293001.892474312 5603596.60521527, 1293016.348974977 5603590.482800621, 1293037.670597369 5603575.844494052, 1293070.31281432 5603551.038205408, 1293099.419578965 5603521.445360997, 1293117.254034199 5603503.526876701, 1293164.896875235 5603466.171518846)
WAY|Su cosa si trova la strada ciclabile?|515.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292219.042895521 5603813.908556116, 1292247.995448116 5603807.379314823, 1292348.673595054 5603789.239754233, 1292418.446023078 5603773.981622573, 1292546.614733465 5603746.093135138, 1292588.320899095 5603731.852168558, 1292648.867690867 5603695.10064764, 1292773.92935679 5603658.261609864, 1292831.34413762 5603644.342291684, 1292872.982605941 5603630.555608095, 1292912.33266167 5603615.711751837, 1292945.568006748 5603609.359315457, 1292973.572834533 5603603.929881234, 1293001.892474312 5603596.60521527, 1293016.348974977 5603590.482800621, 1293037.670597369 5603575.844494052, 1293070.31281432 5603551.038205408, 1293099.419578965 5603521.445360997, 1293117.254034199 5603503.526876701, 1293164.896875235 5603466.171518846)
WAY|La segnaletica è orizzontale, verticale o entrambi?|114.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1292016.029738374 5598415.023798754, 1292008.88325977 5598410.269520347)
WAY|Su cosa si trova la strada ciclabile?|114.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292016.029738374 5598415.023798754, 1292008.88325977 5598410.269520347)
WAY|La segnaletica è orizzontale, verticale o entrambi?|585.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1293702.97602099 5596756.010576469, 1293699.353923658 5596743.749221971, 1293504.818940671 5596118.651528819)
WAY|Su cosa si trova la strada ciclabile?|585.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1293702.97602099 5596756.010576469, 1293699.353923658 5596743.749221971, 1293504.818940671 5596118.651528819)
WAY|La segnaletica è orizzontale, verticale o entrambi?|708.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1291664.767227434 5594667.376444694, 1291652.248440333 5594665.848114239, 1291555.038906392 5594734.929364624)
WAY|Su cosa si trova la strada ciclabile?|708.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291664.767227434 5594667.376444694, 1291652.248440333 5594665.848114239, 1291555.038906392 5594734.929364624)
WAY|La segnaletica è orizzontale, verticale o entrambi?|492.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1292360.389614236 5588193.530270611, 1292343.729709589 5588184.950319804, 1292320.289531722 5588172.931344918, 1292301.135592527 5588163.288839646, 1292284.494800616 5588153.867117986, 1292264.456273736 5588141.637910774, 1292237.373288771 5588125.411062478, 1292230.428921992 5588121.410223181, 1292218.450865837 5588113.598471652, 1292213.833792948 5588110.27705657, 1292198.561383298 5588099.755069188, 1292186.883796456 5588091.933620915, 1292174.285712097 5588083.538308237, 1292163.066818138 5588075.953530164, 1292152.660288364 5588068.694629513, 1292149.638763912 5588066.679684117, 1292147.738030059 5588065.2321487, 1292143.545371741 5588064.210418786, 1292132.746630601 5588055.656575756, 1292130.104786481 5588052.975629846, 1292123.669520766 5588047.650802054, 1292116.578172376 5588039.832567673, 1292109.026582206 5588031.727404485, 1292098.701584853 5588020.744369263, 1292089.850136486 5588011.172331773, 1292082.817746286 5588003.628800809, 1292070.228927056 5587990.028094969, 1292061.045671317 5587980.265578295, 1292055.492461395 5587974.308880588, 1292043.376668721 5587962.176514403, 1292032.12461505 5587951.977664311, 1292027.942251263 5587948.13932688, 1292023.914912093 5587944.446871025, 1292017.852738537 5587939.814085015, 1292013.237431589 5587936.542863254, 1292006.840844728 5587932.423730976, 1292002.244809201 5587929.755363849, 1291992.196466506 5587925.854285258, 1291980.064532203 5587922.623701467, 1291965.467721696 5587920.679345293, 1291926.316005368 5587914.143756719, 1291910.230012071 5587912.649526844, 1291867.134214498 5587906.59255968, 1291828.800082348 5587898.974184184, 1291814.872202126 5587896.002288944, 1291747.184323708 5587879.470511529, 1291733.43752248 5587875.88920212, 1291703.59984019 5587864.376386852, 1291610.339792526 5587831.768230834, 1291598.150394729 5587826.728599084, 1291580.657788513 5587818.841964567, 1291532.262483947 5587797.464648864, 1291515.796980988 5587790.349548794, 1291460.155388848 5587761.761879866, 1291369.802032761 5587713.368201454, 1291286.780960676 5587668.560489922, 1291175.954530677 5587606.741677048, 1291089.524428966 5587561.840873596, 1291034.298848014 5587533.640247527, 1290953.354022127 5587490.976417683, 1290932.619979892 5587481.98581587, 1290908.321575262 5587468.080679981, 1290899.901389953 5587463.237731724)
WAY|Su cosa si trova la strada ciclabile?|492.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292360.389614236 5588193.530270611, 1292343.729709589 5588184.950319804, 1292320.289531722 5588172.931344918, 1292301.135592527 5588163.288839646, 1292284.494800616 5588153.867117986, 1292264.456273736 5588141.637910774, 1292237.373288771 5588125.411062478, 1292230.428921992 5588121.410223181, 1292218.450865837 5588113.598471652, 1292213.833792948 5588110.27705657, 1292198.561383298 5588099.755069188, 1292186.883796456 5588091.933620915, 1292174.285712097 5588083.538308237, 1292163.066818138 5588075.953530164, 1292152.660288364 5588068.694629513, 1292149.638763912 5588066.679684117, 1292147.738030059 5588065.2321487, 1292143.545371741 5588064.210418786, 1292132.746630601 5588055.656575756, 1292130.104786481 5588052.975629846, 1292123.669520766 5588047.650802054, 1292116.578172376 5588039.832567673, 1292109.026582206 5588031.727404485, 1292098.701584853 5588020.744369263, 1292089.850136486 5588011.172331773, 1292082.817746286 5588003.628800809, 1292070.228927056 5587990.028094969, 1292061.045671317 5587980.265578295, 1292055.492461395 5587974.308880588, 1292043.376668721 5587962.176514403, 1292032.12461505 5587951.977664311, 1292027.942251263 5587948.13932688, 1292023.914912093 5587944.446871025, 1292017.852738537 5587939.814085015, 1292013.237431589 5587936.542863254, 1292006.840844728 5587932.423730976, 1292002.244809201 5587929.755363849, 1291992.196466506 5587925.854285258, 1291980.064532203 5587922.623701467, 1291965.467721696 5587920.679345293, 1291926.316005368 5587914.143756719, 1291910.230012071 5587912.649526844, 1291867.134214498 5587906.59255968, 1291828.800082348 5587898.974184184, 1291814.872202126 5587896.002288944, 1291747.184323708 5587879.470511529, 1291733.43752248 5587875.88920212, 1291703.59984019 5587864.376386852, 1291610.339792526 5587831.768230834, 1291598.150394729 5587826.728599084, 1291580.657788513 5587818.841964567, 1291532.262483947 5587797.464648864, 1291515.796980988 5587790.349548794, 1291460.155388848 5587761.761879866, 1291369.802032761 5587713.368201454, 1291286.780960676 5587668.560489922, 1291175.954530677 5587606.741677048, 1291089.524428966 5587561.840873596, 1291034.298848014 5587533.640247527, 1290953.354022127 5587490.976417683, 1290932.619979892 5587481.98581587, 1290908.321575262 5587468.080679981, 1290899.901389953 5587463.237731724)
